reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
8df52915-f548-48e2-9c9f-db59cd538071,sunny chauhan,https://play-lh.googleusercontent.com/a-/ALV-UjWOBdT4t74H_Q3CMDZU_nCnsG-MWlyy6iPibIOuGGt9y9JApSrq,Last hope to get in a relation if it doesn't work I'm gonna sue tinder,1,0,,2024-05-14 16:01:50,,,
3d4626a1-3fac-4347-9b4b-3f0e2c660fe5,david glanz,https://play-lh.googleusercontent.com/a/ACg8ocKCvkOzCsVS2Rh1kMrk_W4-Ig14Cfnp4wexldUKkTEDktbUmQ=mo,"woke up one morning to see my account was deleted with no explanation. when I wrote to ask for a reason none was given, only was told I could appeal, which I did. appeal denied again for no reason or explanation. hinge account too. I told them I thought my account was hacked and noone responded to me or got back to me. only said the appeal was declined. there's no number to call that I can find or anything to do apparently. It's not justice for sure.",1,0,13.10.1,2024-05-14 15:51:44,,,13.10.1
5d2f8433-9ae5-49cf-bed1-b3db44a5f01b,Habib Sikder,https://play-lh.googleusercontent.com/a-/ALV-UjVrFEAIMhymZ6rYcaCcIHQeIeJJmlnizpXFoUaWA6U1L-5WJg0,not for single..,5,0,15.7.1,2024-05-14 14:46:17,,,15.7.1
509bef8f-989c-4878-b2d6-8fdacd233059,Danny Drakos,https://play-lh.googleusercontent.com/a-/ALV-UjWt2wZAsDBPMXZYfL9SxCrnErYbMbjMYQoh2dJHk1Iz-jbS8q0,"25 percent of people are women 75 percent are men. If you're not top 5 percent in that 76 percent category you're not gonna match with anymore. You gotta spend a whole lot of money just to get noticed, BY REAL USERS! Everything else is bots.",1,0,,2024-05-14 14:42:01,,,
376fd481-cf45-4c1a-8d67-5e21efc7c8b0,Gabrielle Johnson (Gabby),https://play-lh.googleusercontent.com/a-/ALV-UjUJU_Ad3Iwk67Hv4KNTHU01uSJYuyWD-Y19aowILLCsEgIJrpaA_g,It's making me sad that I say I'm looking for women and y'all keep sprinkling in men every 4th swipe... Is this intentional...,2,0,15.8.1,2024-05-14 14:35:57,,,15.8.1
c92c6ead-1703-4ef8-a7bd-6f17bdf5a04d,Angel,https://play-lh.googleusercontent.com/a/ACg8ocIjquwkaYtIc7jo9L8jC9rdaHigfEWAm8zdY7Nhh68JLVnSPw=mo,"Ever since I subscribe my Tinder app, I don't get matches, people like me and when I like them back, I still don't get matches, please can I get my money back so that I can Leave the app alone? but if No, please match me with other, I want to find love",2,0,,2024-05-14 14:15:17,,,
bd6f639a-c99d-489a-ad12-0a5178aeccb2,Re Millionoar,https://play-lh.googleusercontent.com/a/ACg8ocIGtqS2gTOajLdAy4U9cy7_lkTmuFktWZDJNbi0y2lu1EgoTm4=mo,My account got banned for no reason. I barely used it ...,1,0,,2024-05-14 14:06:15,,,
10074556-46ac-46ff-8f88-45bcbaf09ba0,eric broadwater,https://play-lh.googleusercontent.com/a/ACg8ocKOA1mW4KisOXLxDZaOwiBZr5rqvKepGUClbJ1m0zKmDLzHVw=mo,Cost way to much for no results at all. Not worth it when it's literally a hookup site and not even 1 result.,1,0,15.8.1,2024-05-14 13:57:30,,,15.8.1
7afa840e-b13e-4a6a-aa87-371128a9c08c,Arvind Pathak,https://play-lh.googleusercontent.com/a/ACg8ocKRBn1HJwqhtUSn9swe7zHotCOCJokygMPwnPaEGWMA9xwTMw=mo,Hhuf,4,0,15.7.1,2024-05-14 13:40:54,,,15.7.1
624dee93-cd27-4159-a8e2-e153219522b7,Justin Knudson,https://play-lh.googleusercontent.com/a-/ALV-UjWVU9ONQrze0Kbe1NTiUZW7vGI3-TRioRTxn6KIkzS_LyzV9Dc,dude it's tinder it's always meh,1,0,15.7.1,2024-05-14 13:37:09,,,15.7.1
55be0808-01ce-45aa-afb9-d87bea94314f,electric,https://play-lh.googleusercontent.com/a/ACg8ocJ9eQWJMKKKvhU5YmpssJ9iVFSXqhTCuRxgQzI4mYg-EmrrgWU=mo,best apps,5,0,15.7.1,2024-05-14 13:30:59,,,15.7.1
